Entity,Code,Date,Daily confirmed cases (cases)
Mozambique,MOZ,"Apr 2, 2020",2
Mozambique,MOZ,"Apr 9, 2020",7
Mozambique,MOZ,"Apr 11, 2020",3
Mozambique,MOZ,"Apr 13, 2020",1
Mozambique,MOZ,"Apr 14, 2020",6
Mozambique,MOZ,"Apr 15, 2020",1
Mozambique,MOZ,"Apr 16, 2020",1
Mozambique,MOZ,"Apr 17, 2020",2
Mozambique,MOZ,"Apr 18, 2020",3
Mozambique,MOZ,"Apr 19, 2020",1
Mozambique,MOZ,"Apr 20, 2020",4
Mozambique,MOZ,"Apr 23, 2020",2
Mozambique,MOZ,"Apr 24, 2020",5
Mozambique,MOZ,"Apr 25, 2020",19
Mozambique,MOZ,"Apr 26, 2020",5
Mozambique,MOZ,"Apr 27, 2020",6
Myanmar,MMR,"Mar 24, 2020",2
Myanmar,MMR,"Mar 25, 2020",1
Myanmar,MMR,"Mar 27, 2020",2
Myanmar,MMR,"Mar 29, 2020",3
Myanmar,MMR,"Mar 31, 2020",6
Myanmar,MMR,"Apr 1, 2020",1
Myanmar,MMR,"Apr 2, 2020",1
Myanmar,MMR,"Apr 3, 2020",4
Myanmar,MMR,"Apr 5, 2020",1
Myanmar,MMR,"Apr 7, 2020",1
Myanmar,MMR,"Apr 10, 2020",5
Myanmar,MMR,"Apr 11, 2020",1
Myanmar,MMR,"Apr 12, 2020",3
Myanmar,MMR,"Apr 13, 2020",10
Myanmar,MMR,"Apr 14, 2020",21
Myanmar,MMR,"Apr 15, 2020",12
Myanmar,MMR,"Apr 17, 2020",11
Myanmar,MMR,"Apr 18, 2020",9
Myanmar,MMR,"Apr 19, 2020",13
Myanmar,MMR,"Apr 20, 2020",4
Myanmar,MMR,"Apr 21, 2020",8
Myanmar,MMR,"Apr 22, 2020",2
Myanmar,MMR,"Apr 23, 2020",6
Myanmar,MMR,"Apr 24, 2020",5
Myanmar,MMR,"Apr 25, 2020",12
Myanmar,MMR,"Apr 26, 2020",2
Namibia,NAM,"Mar 15, 2020",2
Namibia,NAM,"Mar 21, 2020",1
Namibia,NAM,"Mar 26, 2020",1
Namibia,NAM,"Mar 27, 2020",4
Namibia,NAM,"Mar 30, 2020",3
Namibia,NAM,"Apr 2, 2020",2
Namibia,NAM,"Apr 4, 2020",1
Namibia,NAM,"Apr 6, 2020",2
Nepal,NPL,"Jan 25, 2020",1
Nepal,NPL,"Mar 24, 2020",1
Nepal,NPL,"Mar 25, 2020",1
Nepal,NPL,"Mar 29, 2020",2
Nepal,NPL,"Apr 4, 2020",1
Nepal,NPL,"Apr 6, 2020",3
Nepal,NPL,"Apr 13, 2020",3
Nepal,NPL,"Apr 14, 2020",2
Nepal,NPL,"Apr 15, 2020",2
Nepal,NPL,"Apr 18, 2020",14
Nepal,NPL,"Apr 19, 2020",1
Nepal,NPL,"Apr 22, 2020",11
Nepal,NPL,"Apr 23, 2020",3
Nepal,NPL,"Apr 24, 2020",3
Nepal,NPL,"Apr 25, 2020",1
Nepal,NPL,"Apr 27, 2020",3
Netherlands,NLD,"Feb 28, 2020",1
Netherlands,NLD,"Feb 29, 2020",1
Netherlands,NLD,"Mar 1, 2020",5
Netherlands,NLD,"Mar 2, 2020",6
Netherlands,NLD,"Mar 3, 2020",5
Netherlands,NLD,"Mar 4, 2020",10
Netherlands,NLD,"Mar 5, 2020",10
Netherlands,NLD,"Mar 6, 2020",44
Netherlands,NLD,"Mar 7, 2020",46
Netherlands,NLD,"Mar 8, 2020",60
Netherlands,NLD,"Mar 9, 2020",77
Netherlands,NLD,"Mar 10, 2020",56
Netherlands,NLD,"Mar 11, 2020",61
Netherlands,NLD,"Mar 12, 2020",121
Netherlands,NLD,"Mar 13, 2020",111
Netherlands,NLD,"Mar 14, 2020",190
Netherlands,NLD,"Mar 15, 2020",155
Netherlands,NLD,"Mar 16, 2020",176
Netherlands,NLD,"Mar 17, 2020",278
Netherlands,NLD,"Mar 18, 2020",292
Netherlands,NLD,"Mar 19, 2020",346
Netherlands,NLD,"Mar 20, 2020",409
Netherlands,NLD,"Mar 21, 2020",534
Netherlands,NLD,"Mar 22, 2020",637
Netherlands,NLD,"Mar 23, 2020",573
Netherlands,NLD,"Mar 24, 2020",545
Netherlands,NLD,"Mar 25, 2020",811
Netherlands,NLD,"Mar 26, 2020",852
Netherlands,NLD,"Mar 27, 2020",1019
Netherlands,NLD,"Mar 28, 2020",1172
Netherlands,NLD,"Mar 29, 2020",1159
Netherlands,NLD,"Mar 30, 2020",1104
Netherlands,NLD,"Mar 31, 2020",884
Netherlands,NLD,"Apr 1, 2020",845
Netherlands,NLD,"Apr 2, 2020",1019
Netherlands,NLD,"Apr 3, 2020",1083
Netherlands,NLD,"Apr 4, 2020",1026
Netherlands,NLD,"Apr 5, 2020",904
Netherlands,NLD,"Apr 6, 2020",1224
Netherlands,NLD,"Apr 7, 2020",952
Netherlands,NLD,"Apr 8, 2020",777
Netherlands,NLD,"Apr 9, 2020",969
Netherlands,NLD,"Apr 10, 2020",1213
Netherlands,NLD,"Apr 11, 2020",1335
Netherlands,NLD,"Apr 12, 2020",1316
Netherlands,NLD,"Apr 13, 2020",1174
Netherlands,NLD,"Apr 14, 2020",964
Netherlands,NLD,"Apr 15, 2020",868
Netherlands,NLD,"Apr 16, 2020",734
Netherlands,NLD,"Apr 17, 2020",1061
Netherlands,NLD,"Apr 18, 2020",1235
Netherlands,NLD,"Apr 19, 2020",1140
Netherlands,NLD,"Apr 20, 2020",1066
Netherlands,NLD,"Apr 21, 2020",750
Netherlands,NLD,"Apr 22, 2020",729
Netherlands,NLD,"Apr 23, 2020",708
Netherlands,NLD,"Apr 24, 2020",887
Netherlands,NLD,"Apr 25, 2020",806
Netherlands,NLD,"Apr 26, 2020",655
Netherlands,NLD,"Apr 27, 2020",655
Netherlands,NLD,"Apr 28, 2020",400
New Caledonia,NCL,"Mar 21, 2020",2
New Caledonia,NCL,"Mar 22, 2020",2
New Caledonia,NCL,"Mar 23, 2020",1
New Caledonia,NCL,"Mar 24, 2020",2
New Caledonia,NCL,"Mar 25, 2020",2
New Caledonia,NCL,"Mar 26, 2020",5
New Caledonia,NCL,"Mar 27, 2020",1
New Caledonia,NCL,"Mar 31, 2020",1
New Caledonia,NCL,"Apr 4, 2020",2
New Zealand,NZL,"Feb 28, 2020",1
New Zealand,NZL,"Mar 4, 2020",1
New Zealand,NZL,"Mar 5, 2020",1
New Zealand,NZL,"Mar 6, 2020",1
New Zealand,NZL,"Mar 7, 2020",1
New Zealand,NZL,"Mar 14, 2020",1
New Zealand,NZL,"Mar 15, 2020",2
New Zealand,NZL,"Mar 18, 2020",12
New Zealand,NZL,"Mar 19, 2020",8
New Zealand,NZL,"Mar 20, 2020",11
New Zealand,NZL,"Mar 21, 2020",14
New Zealand,NZL,"Mar 22, 2020",13
New Zealand,NZL,"Mar 23, 2020",36
New Zealand,NZL,"Mar 24, 2020",40
New Zealand,NZL,"Mar 25, 2020",47
New Zealand,NZL,"Mar 26, 2020",73
New Zealand,NZL,"Mar 27, 2020",76
New Zealand,NZL,"Mar 28, 2020",78
New Zealand,NZL,"Mar 29, 2020",60
New Zealand,NZL,"Mar 30, 2020",76
New Zealand,NZL,"Mar 31, 2020",95
New Zealand,NZL,"Apr 2, 2020",76
New Zealand,NZL,"Apr 3, 2020",49
New Zealand,NZL,"Apr 4, 2020",52
New Zealand,NZL,"Apr 5, 2020",48
New Zealand,NZL,"Apr 6, 2020",39
New Zealand,NZL,"Apr 7, 2020",32
New Zealand,NZL,"Apr 8, 2020",26
New Zealand,NZL,"Apr 9, 2020",23
New Zealand,NZL,"Apr 10, 2020",23
New Zealand,NZL,"Apr 11, 2020",20
New Zealand,NZL,"Apr 12, 2020",14
New Zealand,NZL,"Apr 13, 2020",15
New Zealand,NZL,"Apr 14, 2020",8
New Zealand,NZL,"Apr 15, 2020",6
New Zealand,NZL,"Apr 16, 2020",6
New Zealand,NZL,"Apr 17, 2020",2
New Zealand,NZL,"Apr 18, 2020",8
New Zealand,NZL,"Apr 19, 2020",4
New Zealand,NZL,"Apr 20, 2020",7
New Zealand,NZL,"Apr 21, 2020",2
New Zealand,NZL,"Apr 22, 2020",5
New Zealand,NZL,"Apr 24, 2020",2
New Zealand,NZL,"Apr 25, 2020",3
New Zealand,NZL,"Apr 26, 2020",4
New Zealand,NZL,"Apr 27, 2020",1
New Zealand,NZL,"Apr 28, 2020",2
Nicaragua,NIC,"Mar 19, 2020",1
Nicaragua,NIC,"Mar 21, 2020",1
Nicaragua,NIC,"Mar 29, 2020",2
Nicaragua,NIC,"Apr 2, 2020",1
Nicaragua,NIC,"Apr 7, 2020",1
Nicaragua,NIC,"Apr 11, 2020",1
Nicaragua,NIC,"Apr 13, 2020",2
Nicaragua,NIC,"Apr 22, 2020",1
Nicaragua,NIC,"Apr 25, 2020",1
Nicaragua,NIC,"Apr 26, 2020",1
Nicaragua,NIC,"Apr 27, 2020",1
Niger,NER,"Mar 21, 2020",1
Niger,NER,"Mar 24, 2020",1
Niger,NER,"Mar 25, 2020",5
Niger,NER,"Mar 27, 2020",3
Niger,NER,"Mar 31, 2020",10
Niger,NER,"Apr 2, 2020",54
Niger,NER,"Apr 4, 2020",24
Niger,NER,"Apr 5, 2020",22
Niger,NER,"Apr 6, 2020",64
Niger,NER,"Apr 7, 2020",69
Niger,NER,"Apr 8, 2020",25
Niger,NER,"Apr 9, 2020",64
Niger,NER,"Apr 10, 2020",68
Niger,NER,"Apr 11, 2020",28
Niger,NER,"Apr 12, 2020",53
Niger,NER,"Apr 13, 2020",38
Niger,NER,"Apr 14, 2020",19
Niger,NER,"Apr 15, 2020",22
Niger,NER,"Apr 16, 2020",14
Niger,NER,"Apr 17, 2020",25
Niger,NER,"Apr 18, 2020",18
Niger,NER,"Apr 19, 2020",12
Niger,NER,"Apr 20, 2020",9
Niger,NER,"Apr 21, 2020",7
Niger,NER,"Apr 23, 2020",7
Niger,NER,"Apr 24, 2020",9
Niger,NER,"Apr 25, 2020",10
Niger,NER,"Apr 26, 2020",3
Niger,NER,"Apr 27, 2020",12
Niger,NER,"Apr 28, 2020",5
Nigeria,NGA,"Feb 28, 2020",1
Nigeria,NGA,"Mar 10, 2020",1
Nigeria,NGA,"Mar 18, 2020",1
Nigeria,NGA,"Mar 19, 2020",5
Nigeria,NGA,"Mar 21, 2020",4
Nigeria,NGA,"Mar 22, 2020",10
Nigeria,NGA,"Mar 23, 2020",8
Nigeria,NGA,"Mar 24, 2020",10
Nigeria,NGA,"Mar 25, 2020",4
Nigeria,NGA,"Mar 26, 2020",7
Nigeria,NGA,"Mar 27, 2020",14
Nigeria,NGA,"Mar 28, 2020",16
Nigeria,NGA,"Mar 29, 2020",16
Nigeria,NGA,"Mar 31, 2020",34
Nigeria,NGA,"Apr 2, 2020",20
Nigeria,NGA,"Apr 3, 2020",23
Nigeria,NGA,"Apr 4, 2020",16
Nigeria,NGA,"Apr 5, 2020",20
Nigeria,NGA,"Apr 6, 2020",22
Nigeria,NGA,"Apr 7, 2020",6
Nigeria,NGA,"Apr 8, 2020",16
Nigeria,NGA,"Apr 9, 2020",22
Nigeria,NGA,"Apr 10, 2020",12
Nigeria,NGA,"Apr 11, 2020",17
Nigeria,NGA,"Apr 12, 2020",13
Nigeria,NGA,"Apr 13, 2020",5
Nigeria,NGA,"Apr 14, 2020",20
Nigeria,NGA,"Apr 15, 2020",30
Nigeria,NGA,"Apr 16, 2020",34
Nigeria,NGA,"Apr 17, 2020",35
Nigeria,NGA,"Apr 18, 2020",51
Nigeria,NGA,"Apr 19, 2020",49
Nigeria,NGA,"Apr 20, 2020",85
Nigeria,NGA,"Apr 21, 2020",38
Nigeria,NGA,"Apr 22, 2020",117
Nigeria,NGA,"Apr 23, 2020",91
Nigeria,NGA,"Apr 24, 2020",108
Nigeria,NGA,"Apr 25, 2020",114
Nigeria,NGA,"Apr 26, 2020",87
Nigeria,NGA,"Apr 27, 2020",91
Nigeria,NGA,"Apr 28, 2020",64
North America,,"Jan 21, 2020",1
North America,,"Jan 25, 2020",1
North America,,"Jan 26, 2020",1
North America,,"Jan 27, 2020",3
North America,,"Jan 28, 2020",1
North America,,"Jan 29, 2020",1
North America,,"Jan 31, 2020",1
North America,,"Feb 1, 2020",2
North America,,"Feb 2, 2020",1
North America,,"Feb 3, 2020",3
North America,,"Feb 5, 2020",1
North America,,"Feb 6, 2020",1
North America,,"Feb 7, 2020",2
North America,,"Feb 11, 2020",1
North America,,"Feb 13, 2020",1
North America,,"Feb 14, 2020",1
North America,,"Feb 15, 2020",1
North America,,"Feb 21, 2020",2
North America,,"Feb 22, 2020",19
North America,,"Feb 25, 2020",20
North America,,"Feb 27, 2020",7
North America,,"Feb 28, 2020",3
North America,,"Feb 29, 2020",10
North America,,"Mar 1, 2020",9
North America,,"Mar 2, 2020",26
North America,,"Mar 3, 2020",18
North America,,"Mar 4, 2020",25
North America,,"Mar 5, 2020",37
North America,,"Mar 6, 2020",86
North America,,"Mar 7, 2020",113
North America,,"Mar 8, 2020",101
North America,,"Mar 9, 2020",132
North America,,"Mar 10, 2020",223
North America,,"Mar 11, 2020",297
North America,,"Mar 12, 2020",324
North America,,"Mar 13, 2020",414
North America,,"Mar 14, 2020",582
North America,,"Mar 15, 2020",872
North America,,"Mar 16, 2020",911
North America,,"Mar 17, 2020",1076
North America,,"Mar 18, 2020",1958
North America,,"Mar 19, 2020",3201
North America,,"Mar 20, 2020",5116
North America,,"Mar 21, 2020",5663
North America,,"Mar 22, 2020",7687
North America,,"Mar 23, 2020",8850
North America,,"Mar 24, 2020",11648
North America,,"Mar 25, 2020",9363
North America,,"Mar 26, 2020",15762
North America,,"Mar 27, 2020",17840
North America,,"Mar 28, 2020",19845
North America,,"Mar 29, 2020",21239
North America,,"Mar 30, 2020",19774
North America,,"Mar 31, 2020",23114
North America,,"Apr 1, 2020",26701
North America,,"Apr 2, 2020",28851
North America,,"Apr 3, 2020",31002
North America,,"Apr 4, 2020",34369
North America,,"Apr 5, 2020",36219
North America,,"Apr 6, 2020",27759
North America,,"Apr 7, 2020",32342
North America,,"Apr 8, 2020",32642
North America,,"Apr 9, 2020",35748
North America,,"Apr 10, 2020",36395
North America,,"Apr 11, 2020",37958
North America,,"Apr 12, 2020",30522
North America,,"Apr 13, 2020",29711
North America,,"Apr 14, 2020",27092
North America,,"Apr 15, 2020",29048
North America,,"Apr 16, 2020",32614
North America,,"Apr 17, 2020",34438
North America,,"Apr 18, 2020",33932
North America,,"Apr 19, 2020",35479
North America,,"Apr 20, 2020",27572
North America,,"Apr 21, 2020",31278
North America,,"Apr 22, 2020",39981
North America,,"Apr 23, 2020",20975
North America,,"Apr 24, 2020",30088
North America,,"Apr 25, 2020",24992
North America,,"Apr 26, 2020",51579
North America,,"Apr 27, 2020",29904
North America,,"Apr 28, 2020",25394
Northern Mariana Islands,MNP,"Mar 31, 2020",2
Northern Mariana Islands,MNP,"Apr 1, 2020",4
Northern Mariana Islands,MNP,"Apr 3, 2020",2
Northern Mariana Islands,MNP,"Apr 9, 2020",3
Northern Mariana Islands,MNP,"Apr 15, 2020",2
Northern Mariana Islands,MNP,"Apr 18, 2020",1
Norway,NOR,"Feb 27, 2020",1
Norway,NOR,"Feb 28, 2020",3
Norway,NOR,"Feb 29, 2020",2
Norway,NOR,"Mar 1, 2020",9
Norway,NOR,"Mar 2, 2020",4
Norway,NOR,"Mar 3, 2020",6
Norway,NOR,"Mar 4, 2020",8
Norway,NOR,"Mar 5, 2020",23
Norway,NOR,"Mar 6, 2020",30
Norway,NOR,"Mar 7, 2020",27
Norway,NOR,"Mar 8, 2020",34
Norway,NOR,"Mar 9, 2020",22
Norway,NOR,"Mar 10, 2020",23
Norway,NOR,"Mar 11, 2020",85
Norway,NOR,"Mar 12, 2020",212
Norway,NOR,"Mar 13, 2020",132
Norway,NOR,"Mar 15, 2020",286
Norway,NOR,"Mar 16, 2020",170
Norway,NOR,"Mar 17, 2020",92
Norway,NOR,"Mar 18, 2020",139
Norway,NOR,"Mar 19, 2020",115
Norway,NOR,"Mar 20, 2020",129
Norway,NOR,"Mar 21, 2020",190
Norway,NOR,"Mar 22, 2020",184
Norway,NOR,"Mar 23, 2020",206
Norway,NOR,"Mar 24, 2020",239
Norway,NOR,"Mar 25, 2020",195
Norway,NOR,"Mar 26, 2020",350
Norway,NOR,"Mar 27, 2020",240
Norway,NOR,"Mar 28, 2020",425
Norway,NOR,"Mar 29, 2020",264
Norway,NOR,"Mar 30, 2020",257
Norway,NOR,"Mar 31, 2020",124
Norway,NOR,"Apr 1, 2020",221
Norway,NOR,"Apr 2, 2020",218
Norway,NOR,"Apr 3, 2020",270
Norway,NOR,"Apr 4, 2020",273
Norway,NOR,"Apr 5, 2020",302
Norway,NOR,"Apr 6, 2020",130
Norway,NOR,"Apr 7, 2020",115
Norway,NOR,"Apr 8, 2020",108
Norway,NOR,"Apr 9, 2020",147
Norway,NOR,"Apr 10, 2020",150
Norway,NOR,"Apr 11, 2020",84
Norway,NOR,"Apr 12, 2020",76
Norway,NOR,"Apr 13, 2020",95
Norway,NOR,"Apr 14, 2020",73
Norway,NOR,"Apr 15, 2020",78
Norway,NOR,"Apr 16, 2020",111
Norway,NOR,"Apr 17, 2020",114
Norway,NOR,"Apr 19, 2020",193
Norway,NOR,"Apr 20, 2020",84
Norway,NOR,"Apr 21, 2020",45
Norway,NOR,"Apr 22, 2020",53
Norway,NOR,"Apr 23, 2020",84
Norway,NOR,"Apr 24, 2020",95
Norway,NOR,"Apr 25, 2020",63
Norway,NOR,"Apr 26, 2020",59
Norway,NOR,"Apr 27, 2020",38
Norway,NOR,"Apr 28, 2020",28
Oceania,,"Jan 25, 2020",1
Oceania,,"Jan 26, 2020",3
Oceania,,"Jan 30, 2020",2
Oceania,,"Jan 31, 2020",1
Oceania,,"Feb 1, 2020",2
Oceania,,"Feb 2, 2020",2
Oceania,,"Feb 5, 2020",1
Oceania,,"Feb 6, 2020",1
Oceania,,"Feb 7, 2020",1
Oceania,,"Feb 14, 2020",1
Oceania,,"Feb 21, 2020",2
Oceania,,"Feb 22, 2020",4
Oceania,,"Feb 23, 2020",1
Oceania,,"Feb 27, 2020",1
Oceania,,"Feb 28, 2020",1
Oceania,,"Feb 29, 2020",2
Oceania,,"Mar 1, 2020",1
Oceania,,"Mar 2, 2020",3
Oceania,,"Mar 3, 2020",4
Oceania,,"Mar 4, 2020",9
Oceania,,"Mar 5, 2020",12
Oceania,,"Mar 6, 2020",8
Oceania,,"Mar 7, 2020",5
Oceania,,"Mar 8, 2020",11
Oceania,,"Mar 9, 2020",6
Oceania,,"Mar 10, 2020",20
Oceania,,"Mar 11, 2020",12
Oceania,,"Mar 12, 2020",14
Oceania,,"Mar 13, 2020",30
Oceania,,"Mar 14, 2020",42
Oceania,,"Mar 15, 2020",54
Oceania,,"Mar 16, 2020",49
Oceania,,"Mar 17, 2020",77
Oceania,,"Mar 18, 2020",91
Oceania,,"Mar 19, 2020",125
Oceania,,"Mar 20, 2020",165
Oceania,,"Mar 21, 2020",196
Oceania,,"Mar 22, 2020",243
Oceania,,"Mar 23, 2020",662
Oceania,,"Mar 24, 2020",164
Oceania,,"Mar 25, 2020",655
Oceania,,"Mar 26, 2020",459
Oceania,,"Mar 27, 2020",461
Oceania,,"Mar 28, 2020",292
Oceania,,"Mar 29, 2020",499
Oceania,,"Mar 30, 2020",362
Oceania,,"Mar 31, 2020",567
Oceania,,"Apr 1, 2020",164
Oceania,,"Apr 2, 2020",355
Oceania,,"Apr 3, 2020",304
Oceania,,"Apr 4, 2020",390
Oceania,,"Apr 5, 2020",194
Oceania,,"Apr 6, 2020",116
Oceania,,"Apr 7, 2020",134
Oceania,,"Apr 8, 2020",155
Oceania,,"Apr 9, 2020",130
Oceania,,"Apr 10, 2020",126
Oceania,,"Apr 11, 2020",109
Oceania,,"Apr 12, 2020",68
Oceania,,"Apr 13, 2020",50
Oceania,,"Apr 14, 2020",55
Oceania,,"Apr 15, 2020",59
Oceania,,"Apr 16, 2020",48
Oceania,,"Apr 17, 2020",47
Oceania,,"Apr 18, 2020",46
Oceania,,"Apr 19, 2020",57
Oceania,,"Apr 20, 2020",33
Oceania,,"Apr 21, 2020",17
Oceania,,"Apr 22, 2020",28
Oceania,,"Apr 23, 2020",9
Oceania,,"Apr 24, 2020",18
Oceania,,"Apr 25, 2020",24
Oceania,,"Apr 26, 2020",20
Oceania,,"Apr 27, 2020",12
Oceania,,"Apr 28, 2020",17
Oman,OMN,"Feb 25, 2020",2
Oman,OMN,"Feb 26, 2020",2
Oman,OMN,"Feb 28, 2020",2
Oman,OMN,"Mar 3, 2020",1
Oman,OMN,"Mar 5, 2020",8
Oman,OMN,"Mar 6, 2020",1
Oman,OMN,"Mar 10, 2020",2
Oman,OMN,"Mar 14, 2020",2
Oman,OMN,"Mar 16, 2020",2
Oman,OMN,"Mar 17, 2020",2
Oman,OMN,"Mar 19, 2020",15
Oman,OMN,"Mar 21, 2020",9
Oman,OMN,"Mar 22, 2020",4
Oman,OMN,"Mar 23, 2020",3
Oman,OMN,"Mar 24, 2020",11
Oman,OMN,"Mar 25, 2020",18
Oman,OMN,"Mar 26, 2020",15
Oman,OMN,"Mar 27, 2020",10
Oman,OMN,"Mar 28, 2020",22
Oman,OMN,"Mar 29, 2020",21
Oman,OMN,"Mar 30, 2020",15
Oman,OMN,"Mar 31, 2020",12
Oman,OMN,"Apr 1, 2020",13
Oman,OMN,"Apr 2, 2020",18
Oman,OMN,"Apr 3, 2020",21
Oman,OMN,"Apr 5, 2020",46
Oman,OMN,"Apr 6, 2020",21
Oman,OMN,"Apr 7, 2020",73
Oman,OMN,"Apr 8, 2020",48
Oman,OMN,"Apr 10, 2020",38
Oman,OMN,"Apr 11, 2020",27
Oman,OMN,"Apr 12, 2020",62
Oman,OMN,"Apr 13, 2020",53
Oman,OMN,"Apr 14, 2020",214
Oman,OMN,"Apr 15, 2020",97
Oman,OMN,"Apr 17, 2020",109
Oman,OMN,"Apr 18, 2020",50
Oman,OMN,"Apr 19, 2020",111
Oman,OMN,"Apr 20, 2020",86
Oman,OMN,"Apr 21, 2020",242
Oman,OMN,"Apr 23, 2020",106
Oman,OMN,"Apr 24, 2020",102
Oman,OMN,"Apr 25, 2020",74
Oman,OMN,"Apr 26, 2020",115
Oman,OMN,"Apr 27, 2020",93
Oman,OMN,"Apr 28, 2020",51
Pakistan,PAK,"Feb 27, 2020",2
Pakistan,PAK,"Mar 1, 2020",2
Pakistan,PAK,"Mar 4, 2020",1
Pakistan,PAK,"Mar 7, 2020",1
Pakistan,PAK,"Mar 10, 2020",10
Pakistan,PAK,"Mar 12, 2020",4
Pakistan,PAK,"Mar 13, 2020",1
Pakistan,PAK,"Mar 15, 2020",9
Pakistan,PAK,"Mar 16, 2020",1
Pakistan,PAK,"Mar 17, 2020",156
Pakistan,PAK,"Mar 19, 2020",115
Pakistan,PAK,"Mar 20, 2020",176
Pakistan,PAK,"Mar 21, 2020",17
Pakistan,PAK,"Mar 22, 2020",151
Pakistan,PAK,"Mar 23, 2020",138
Pakistan,PAK,"Mar 24, 2020",103
Pakistan,PAK,"Mar 25, 2020",104
Pakistan,PAK,"Mar 26, 2020",66
Pakistan,PAK,"Mar 27, 2020",140
Pakistan,PAK,"Mar 29, 2020",211
Pakistan,PAK,"Mar 30, 2020",118
Pakistan,PAK,"Mar 31, 2020",99
Pakistan,PAK,"Apr 1, 2020",414
Pakistan,PAK,"Apr 2, 2020",252
Pakistan,PAK,"Apr 5, 2020",159
Pakistan,PAK,"Apr 6, 2020",827
Pakistan,PAK,"Apr 7, 2020",587
Pakistan,PAK,"Apr 8, 2020",208
Pakistan,PAK,"Apr 9, 2020",250
Pakistan,PAK,"Apr 10, 2020",279
Pakistan,PAK,"Apr 11, 2020",187
Pakistan,PAK,"Apr 12, 2020",250
Pakistan,PAK,"Apr 13, 2020",336
Pakistan,PAK,"Apr 14, 2020",342
Pakistan,PAK,"Apr 15, 2020",272
Pakistan,PAK,"Apr 16, 2020",517
Pakistan,PAK,"Apr 17, 2020",520
Pakistan,PAK,"Apr 18, 2020",456
Pakistan,PAK,"Apr 19, 2020",512
Pakistan,PAK,"Apr 20, 2020",425
Pakistan,PAK,"Apr 21, 2020",798
Pakistan,PAK,"Apr 22, 2020",533
Pakistan,PAK,"Apr 24, 2020",1406
Pakistan,PAK,"Apr 25, 2020",785
Pakistan,PAK,"Apr 26, 2020",783
Pakistan,PAK,"Apr 27, 2020",605
Pakistan,PAK,"Apr 28, 2020",751
Palestine,PSE,"Mar 6, 2020",7
Palestine,PSE,"Mar 7, 2020",9
Palestine,PSE,"Mar 8, 2020",3
Palestine,PSE,"Mar 10, 2020",1
Palestine,PSE,"Mar 11, 2020",9
Palestine,PSE,"Mar 12, 2020",1
Palestine,PSE,"Mar 14, 2020",5
Palestine,PSE,"Mar 15, 2020",3
Palestine,PSE,"Mar 17, 2020",1
Palestine,PSE,"Mar 18, 2020",2
Palestine,PSE,"Mar 19, 2020",3
Palestine,PSE,"Mar 20, 2020",3
Palestine,PSE,"Mar 21, 2020",1
Palestine,PSE,"Mar 22, 2020",4
Palestine,PSE,"Mar 23, 2020",7
Palestine,PSE,"Mar 25, 2020",1
Palestine,PSE,"Mar 26, 2020",2
Palestine,PSE,"Mar 27, 2020",22
Palestine,PSE,"Mar 28, 2020",7
Palestine,PSE,"Mar 29, 2020",6
Palestine,PSE,"Mar 30, 2020",9
Palestine,PSE,"Mar 31, 2020",9
Palestine,PSE,"Apr 1, 2020",2
Palestine,PSE,"Apr 2, 2020",17
Palestine,PSE,"Apr 3, 2020",21
Palestine,PSE,"Apr 6, 2020",62
Palestine,PSE,"Apr 7, 2020",36
Palestine,PSE,"Apr 8, 2020",7
Palestine,PSE,"Apr 9, 2020",3
Palestine,PSE,"Apr 11, 2020",3
Palestine,PSE,"Apr 12, 2020",2
Palestine,PSE,"Apr 15, 2020",19
Palestine,PSE,"Apr 16, 2020",4
Palestine,PSE,"Apr 17, 2020",3
Palestine,PSE,"Apr 18, 2020",13
Palestine,PSE,"Apr 19, 2020",6
Palestine,PSE,"Apr 20, 2020",9
Palestine,PSE,"Apr 21, 2020",7
Palestine,PSE,"Apr 23, 2020",6
Palestine,PSE,"Apr 24, 2020",1
Palestine,PSE,"Apr 25, 2020",4
Palestine,PSE,"Apr 26, 2020",2
Palestine,PSE,"Apr 27, 2020",153
Panama,PAN,"Mar 10, 2020",1
Panama,PAN,"Mar 11, 2020",6
Panama,PAN,"Mar 12, 2020",7
Panama,PAN,"Mar 13, 2020",13
Panama,PAN,"Mar 14, 2020",9
Panama,PAN,"Mar 15, 2020",7
Panama,PAN,"Mar 17, 2020",26
Panama,PAN,"Mar 18, 2020",17
Panama,PAN,"Mar 19, 2020",23
Panama,PAN,"Mar 20, 2020",28
Panama,PAN,"Mar 21, 2020",63
Panama,PAN,"Mar 22, 2020",45
Panama,PAN,"Mar 23, 2020",68
Panama,PAN,"Mar 24, 2020",32
Panama,PAN,"Mar 25, 2020",98
Panama,PAN,"Mar 26, 2020",145
Panama,PAN,"Mar 27, 2020",86
Panama,PAN,"Mar 28, 2020",112
Panama,PAN,"Mar 29, 2020",115
Panama,PAN,"Mar 30, 2020",88
Panama,PAN,"Mar 31, 2020",86
Panama,PAN,"Apr 1, 2020",106
Panama,PAN,"Apr 2, 2020",136
Panama,PAN,"Apr 3, 2020",158
Panama,PAN,"Apr 4, 2020",198
Panama,PAN,"Apr 5, 2020",128
Panama,PAN,"Apr 6, 2020",187
Panama,PAN,"Apr 7, 2020",112
Panama,PAN,"Apr 8, 2020",149
Panama,PAN,"Apr 9, 2020",279
Panama,PAN,"Apr 10, 2020",224
